MONTH,SERVICE_CATEGORY,CLAIM_SPECIALTY,PAYER,PAID_AMOUNT,MONTH_DATE,PAID_AMOUNT_LOG
201801,ASCServices,CERTIFIED REGISTERED NURSE ANESTHETIST,Payer B,1541,2018-01-01,7.340186835320115
201801,ASCServices,COLON AND RECTAL SURGERY,Payer B,868,2018-01-01,6.7661917146603505
201801,ASCServices,ENT,Payer CA,290,2018-01-01,5.66988092298052
201801,ASCServices,ENT,Payer F,448,2018-01-01,6.104793232414985
201801,ASCServices,ENT,Payer O,193,2018-01-01,5.262690188904886
201801,ASCServices,GASTROENTEROLOGY,Payer B,434,2018-01-01,6.073044534100405
201801,ASCServices,GASTROENTEROLOGY,Payer CA,2596,2018-01-01,7.86172707782398
201801,ASCServices,GASTROENTEROLOGY,Payer CO,1304,2018-01-01,7.1731917424865985
201801,ASCServices,GASTROENTEROLOGY,Payer F,5794,2018-01-01,8.664578178329295
201801,ASCServices,GASTROENTEROLOGY,Payer O,1363,2018-01-01,7.217443431696533
201801,ASCServices,GASTROENTEROLOGY,Payer S,480,2018-01-01,6.173786103901937
201801,ASCServices,GASTROENTEROLOGY,Payer UN,1216,2018-01-01,7.103322062526113
201801,ASCServices,GASTROENTEROLOGY,Payer W,671,2018-01-01,6.508769136971682
201801,ASCServices,GENERAL SURGERY,Payer F,899,2018-01-01,6.80128303447162
201801,ASCServices,GENERAL SURGERY,Payer O,575,2018-01-01,6.354370040797351
201801,ASCServices,GYNECOLOGY,Payer F,1013,2018-01-01,6.920671504248683
201801,ASCServices,HAND SURGERY,Payer F,485,2018-01-01,6.184148890937483
201801,ASCServices,INDEPENDENT LAB,Payer F,2393,2018-01-01,7.780303087908373
201801,ASCServices,INDEPENDENT LAB,Payer O,670,2018-01-01,6.507277712385012
201801,ASCServices,INTERNAL MEDICINE,Payer CO,260,2018-01-01,5.560681631015528
201801,ASCServices,LABORATORY,Payer W,106,2018-01-01,4.663439094112067
201801,ASCServices,MEDICAL DOCTOR,Payer H,4708,2018-01-01,8.457018468380168
201801,ASCServices,NEPHROLOGY,Payer F,720,2018-01-01,6.579251212010101
201801,ASCServices,NEUROLOGY,Payer CA,125,2018-01-01,4.8283137373023015
201801,ASCServices,NEUROLOGY,Payer W,750,2018-01-01,6.620073206530356
201801,ASCServices,NURSE ANESTHETIST,Payer H,254,2018-01-01,5.537334267018537
201801,ASCServices,NURSE ANESTHETIST - CERTIFIED REGISTERED,Payer S,686,2018-01-01,6.530877627725885
201801,ASCServices,NURSE PRACTITIONER (ARNP),Payer UN,220,2018-01-01,5.393627546352362
201801,ASCServices,OBSTETRICS & GYNECOLOGY,Payer CA,262,2018-01-01,5.568344503761097
201801,ASCServices,OPHTHALMOLOGY,Payer CA,1724,2018-01-01,7.452402451223638
201801,ASCServices,OPHTHAMOLOGY,Payer B,534,2018-01-01,6.280395838960195
201801,ASCServices,OPTHALMOLOGY,Payer UN,1897,2018-01-01,7.5480289699350145
201801,ASCServices,ORTHOPEDIC SURGERY,Payer CA,686,2018-01-01,6.530877627725885
201801,ASCServices,ORTHOPEDIC SURGERY,Payer F,6013,2018-01-01,8.70167907103957
201801,ASCServices,ORTHOPEDIC SURGERY,Payer O,422,2018-01-01,6.045005314036012
201801,ASCServices,ORTHOPEDIC SURGERY,Payer UN,1365,2018-01-01,7.21890970761906
201801,ASCServices,ORTHOPEDIC SURGERY,Payer W,1490,2018-01-01,7.306531398939505
201801,ASCServices,OSTEOPATH,Payer H,853,2018-01-01,6.748759547491679
201801,ASCServices,PAIN MANAGEMENT,Payer CA,461,2018-01-01,6.133398042996649
201801,ASCServices,PAIN MANAGEMENT,Payer F,2347,2018-01-01,7.760893195851024
201801,ASCServices,PAIN MANAGEMENT,Payer O,314,2018-01-01,5.749392985908253
201801,ASCServices,PAIN MANAGEMENT,Payer S,1650,2018-01-01,7.408530566894626
201801,ASCServices,PAIN MANAGEMENT,Payer W,149,2018-01-01,5.003946305945459
201801,ASCServices,PATHOLOGY,Payer B,395,2018-01-01,5.978885764901122
201801,ASCServices,PATHOLOGY,Payer CA,198,2018-01-01,5.288267030694535
201801,ASCServices,PATHOLOGY,Payer F,2263,2018-01-01,7.724446645633537
201801,ASCServices,PATHOLOGY,Payer O,480,2018-01-01,6.173786103901937
201801,ASCServices,PEDANE,Payer W,65,2018-01-01,4.174387269895637
201801,ASCServices,PEDIATRICS - ANESTHESIOLOGY,Payer S,76,2018-01-01,4.330733340286331
201801,ASCServices,PHYS MEDICINE REHAB,Payer F,210,2018-01-01,5.3471075307174685
201801,ASCServices,PHYSICAL MEDICINE & REHAB,Payer CO,319,2018-01-01,5.765191102784844
201801,ASCServices,PHYSICAL MEDICINE & REHABILITATION,Payer S,303,2018-01-01,5.713732805509369
201801,ASCServices,PHYSICAL THERAPY,Payer UN,562,2018-01-01,6.331501849893691
201801,ASCServices,PLASTIC SURGERY,Payer F,2119,2018-01-01,7.6586995582682995
201801,ASCServices,PODIATRY,Payer B,501,2018-01-01,6.2166061010848646
201801,ASCServices,RADIOLOGY,Payer S,95,2018-01-01,4.553876891600541
201801,ASCServices,SPTMED,Payer W,264,2018-01-01,5.575949103146316
201801,ASCServices,SURGERY - HAND,Payer S,722,2018-01-01,6.582025138892826
201801,ASCServices,SURGICAL CENTER,Payer H,7830,2018-01-01,8.965717788984849
201801,ASCServices,UROGYNECOLOGY,Payer F,1425,2018-01-01,7.261927092702751
201801,ASCServices,UROLOGY,Payer B,856,2018-01-01,6.752270376141742
201801,ASCServices,UROLOGY,Payer F,689,2018-01-01,6.535241271013659
201801,ASCServices,UROLOGY,Payer O,365,2018-01-01,5.8998973535824915
201801,ASCServices,UROLOGY,Payer UN,474,2018-01-01,6.161207321695077
201801,ASCServices,VISION,Payer F,508,2018-01-01,6.230481447578482
201801,ASCServices,X - TECHNICIAN/TECHNOLOGIST - OPTICIAN,Payer S,35,2018-01-01,3.5553480614894135
201801,ERServices,ADVANCED RN PRACT,Payer CA,340,2018-01-01,5.8289456176102075
201801,ERServices,ANESTHESIOLOGY,Payer CA,226,2018-01-01,5.420534999272286
201801,ERServices,ANESTHESIOLOGY,Payer W,356,2018-01-01,5.87493073085203
201801,ERServices,ARNP,Payer CA,446,2018-01-01,6.100318952020064
201801,ERServices,CARD ELECTROPHYSIOLO,Payer CA,8,2018-01-01,2.0794415416798357
201801,ERServices,CARDIAC ELECTROPHYSIOLOGY,Payer O,9,2018-01-01,2.1972245773362196
201801,ERServices,CARDIAC ELECTROPHYSIOLOGY,Payer W,10,2018-01-01,2.302585092994046
201801,ERServices,CARDIOLOGY,Payer CA,121,2018-01-01,4.795790545596741
201801,ERServices,CARDIOLOGY,Payer CO,7,2018-01-01,1.9459101490553132
201801,ERServices,CARDIOLOGY,Payer F,890,2018-01-01,6.7912214627261855
201801,ERServices,CARDIOLOGY,Payer O,729,2018-01-01,6.591673732008658
201801,ERServices,CARDIOLOGY,Payer UN,7,2018-01-01,1.9459101490553132
201801,ERServices,CARDIOLOGY,Payer W,603,2018-01-01,6.401917196727186
201801,ERServices,CARDIOLOGY/CARDIOVASCULAR DISEASE,Payer B,11,2018-01-01,2.3978952727983707
201801,ERServices,CARDIOTHORACIC SURGERY,Payer F,72,2018-01-01,4.276666119016055
201801,ERServices,CARDIOVASCULAR MEDICINE,Payer S,55,2018-01-01,4.007333185232471
201801,ERServices,CARDIOVASCULAR SURGERY,Payer CA,115,2018-01-01,4.74493212836325
201801,ERServices,CARDIOVASCULAR SURGERY,Payer CO,17,2018-01-01,2.833213344056216
201801,ERServices,CLINIC,Payer CA,54,2018-01-01,3.9889840465642745
201801,ERServices,CLINIC,Payer CO,287,2018-01-01,5.659482215759621
201801,ERServices,CLMIS,Payer CO,150,2018-01-01,5.0106352940962555
201801,ERServices,DIAG X-RAY CLINIC,Payer H,915,2018-01-01,6.818924065275521
201801,ERServices,DIAGNOSTIC RADIOLOGY,Payer CA,341,2018-01-01,5.831882477283517
201801,ERServices,DIAGNOSTIC RADIOLOGY,Payer CO,171,2018-01-01,5.14166355650266
201801,ERServices,ELECTROPHYSIOLOGIC STUDY,Payer CA,41,2018-01-01,3.713572066704308
201801,ERServices,EMERGENCY MEDICINE,Payer CO,1127,2018-01-01,7.027314514039777
201801,ERServices,EMERGENCY MEDICINE,Payer F,31385,2018-01-01,10.354085350751632
201801,ERServices,EMERGENCY MEDICINE,Payer O,8534,2018-01-01,9.051813463747946
201801,ERServices,EMERGENCY MEDICINE,Payer S,1135,2018-01-01,7.034387929915503
201801,ERServices,EMERGENCY MEDICINE,Payer UN,1221,2018-01-01,7.107425474110705
201801,ERServices,"EMERGENCY MEDICINE, GENERAL PRACTICE",Payer B,1622,2018-01-01,7.3914152346753585
201801,ERServices,EMERGENCY ROOM,Payer CA,8394,2018-01-01,9.035272443893536
201801,ERServices,EMERGENCY ROOM,Payer W,2793,2018-01-01,7.934871565945177
201801,ERServices,ENT,Payer F,56,2018-01-01,4.02535169073515
201801,ERServices,FAMILY NURSE PRACTIONER,Payer CA,181,2018-01-01,5.198497031265826
201801,ERServices,FAMILY PRACTICE,Payer B,416,2018-01-01,6.030685260261263
201801,ERServices,FAMILY PRACTICE,Payer CA,420,2018-01-01,6.040254711277414
201801,ERServices,FAMILY PRACTICE,Payer F,2817,2018-01-01,7.943427767876373
201801,ERServices,FAMILY PRACTICE,Payer O,820,2018-01-01,6.709304340258298
201801,ERServices,FAMILY PRACTICE,Payer S,84,2018-01-01,4.430816798843313
201801,ERServices,FAMILY PRACTICE,Payer W,1129,2018-01-01,7.029087564149662
201801,ERServices,GASTROENTEROLOGY,Payer CA,218,2018-01-01,5.384495062789089
201801,ERServices,GASTROENTEROLOGY,Payer F,605,2018-01-01,6.405228458030842
201801,ERServices,GENERAL PRACTICE,Payer CA,663,2018-01-01,6.4967749901858625
201801,ERServices,GENERAL PRACTICE,Payer F,1751,2018-01-01,7.467942332285852
201801,ERServices,GENERAL PRACTICE,Payer O,101,2018-01-01,4.61512051684126
201801,ERServices,GENERAL PRACTICE,Payer W,375,2018-01-01,5.926926025970411
201801,ERServices,GENERAL SURGERY,Payer CA,239,2018-01-01,5.476463551931511
201801,ERServices,GENERAL SURGERY,Payer F,342,2018-01-01,5.834810737062605
201801,ERServices,GENERAL SURGERY,Payer O,276,2018-01-01,5.62040086571715
201801,ERServices,HOSPICE,Payer F,417,2018-01-01,6.0330862217988015
201801,ERServices,HOSPITAL,Payer CA,21855,2018-01-01,9.992185007297415
201801,ERServices,HOSPITAL,Payer CO,3992,2018-01-01,8.292047637431354
201801,ERServices,HOSPITAL,Payer H,52600,2018-01-01,10.870471398725801
201801,ERServices,HOSPITAL,Payer UN,2244,2018-01-01,7.716015266642587
201801,ERServices,HOSPITAL,Payer W,7319,2018-01-01,8.898228985601227
201801,ERServices,HOSPITAL ACUTE CARE,Payer B,2291,2018-01-01,7.736743682453495
201801,ERServices,HOSPITALIST,Payer F,742,2018-01-01,6.60934924316738
201801,ERServices,HOSPITALIST,Payer S,630,2018-01-01,6.4457198193855785
201801,ERServices,HOSPITALIST,Payer W,389,2018-01-01,5.963579343618446
201801,ERServices,INTERNAL MEDICINE,Payer B,146,2018-01-01,4.983606621708336
201801,ERServices,INTERNAL MEDICINE,Payer CA,596,2018-01-01,6.39024066706535
201801,ERServices,INTERNAL MEDICINE,Payer CO,62,2018-01-01,4.127134385045092
201801,ERServices,INTERNAL MEDICINE,Payer F,2098,2018-01-01,7.6487397889562425
201801,ERServices,INTERNAL MEDICINE,Payer O,1254,2018-01-01,7.134093721192866
201801,ERServices,INTERNAL MEDICINE,Payer S,169,2018-01-01,5.1298987149230735
201801,ERServices,INTERNAL MEDICINE,Payer UN,224,2018-01-01,5.4116460518550396
201801,ERServices,INTERNAL MEDICINE - CARDIOVASCULAR DISEASE,Payer S,7,2018-01-01,1.9459101490553132
201801,ERServices,INTERVENTIONAL CARDIOLOGY,Payer CA,10,2018-01-01,2.302585092994046
201801,ERServices,INTERVENTIONAL CARDIOLOGY,Payer F,171,2018-01-01,5.14166355650266
201801,ERServices,INTERVENTIONAL CARDIOLOGY,Payer O,515,2018-01-01,6.244166900663736
201801,ERServices,INTERVENTIONAL RADIOLOGY,Payer CA,358,2018-01-01,5.8805329864007
201801,ERServices,INTERVENTIONAL RADIOLOGY,Payer F,2108,2018-01-01,7.653494909661253
201801,ERServices,INTERVENTIONAL RADIOLOGY,Payer O,1063,2018-01-01,6.968850378341948
201801,ERServices,MEDICAL DOCTOR,Payer H,20846,2018-01-01,9.944917362299268
201801,ERServices,MEDICAL SUPPLIER (DME),Payer F,195,2018-01-01,5.272999558563747
201801,ERServices,MEDICAL SUPPLIER (DME),Payer O,52,2018-01-01,3.9512437185814275
201801,ERServices,MULT,Payer CA,136,2018-01-01,4.912654885736052
201801,ERServices,NEURA,Payer CO,255,2018-01-01,5.541263545158426
201801,ERServices,NEUROLOGY,Payer CA,297,2018-01-01,5.6937321388027
201801,ERServices,NEUROLOGY,Payer W,23,2018-01-01,3.1354942159291497
201801,ERServices,NEURORADIOLOGY,Payer CA,10,2018-01-01,2.302585092994046
201801,ERServices,NEURORADIOLOGY,Payer F,48,2018-01-01,3.871201010907891
201801,ERServices,NUCLEAR MEDICINE,Payer CA,14,2018-01-01,2.6390573296152584
201801,ERServices,NUCLEAR MEDICINE,Payer F,103,2018-01-01,4.634728988229636
201801,ERServices,NURSE PRACTITIONER,Payer CA,761,2018-01-01,6.634633357861686
201801,ERServices,NURSE PRACTITIONERS,Payer H,661,2018-01-01,6.493753839851686
201801,ERServices,OBSTETRICS & GYNECOLOGY,Payer F,973,2018-01-01,6.880384082186005
201801,ERServices,ONCOLOGY,Payer F,391,2018-01-01,5.968707559985366
201801,ERServices,ONCOLOGY,Payer O,137,2018-01-01,4.919980925828125
201801,ERServices,ORTHOPEDIC SURGERY,Payer F,418,2018-01-01,6.035481432524756
201801,ERServices,OSTEOPATH,Payer H,1278,2018-01-01,7.15305163493748
201801,ERServices,OUT,Payer F,117263,2018-01-01,11.672174554362863
201801,ERServices,OUT,Payer O,47411,2018-01-01,10.766609548270218
201801,ERServices,PATHOLOGY,Payer CA,245,2018-01-01,5.501258210544727
201801,ERServices,PATHOLOGY - ANATOMIC PATHOLOGY & CLINICAL PATHOLOG,Payer S,123,2018-01-01,4.812184355372417
201801,ERServices,PEDIATRICS,Payer F,406,2018-01-01,6.0063531596017325
201801,ERServices,PEDIATRICS,Payer S,243,2018-01-01,5.493061443340548
201801,ERServices,PHYSICIAN ASSISTANT,Payer CO,426,2018-01-01,6.054439346269371
201801,ERServices,PHYSICIAN ASSISTANT,Payer H,794,2018-01-01,6.677083461247136
201801,ERServices,PHYSICIAN ASSISTANT,Payer S,501,2018-01-01,6.2166061010848646
201801,ERServices,PHYSICIAN'S ASSISTANT,Payer CA,2239,2018-01-01,7.713784616598755
201801,ERServices,PSYCHIATRY,Payer B,207,2018-01-01,5.332718793265369
201801,ERServices,RADIOL,Payer W,1288,2018-01-01,7.160845906664299
201801,ERServices,RADIOLOGY,Payer S,20,2018-01-01,2.995732273553991
201801,ERServices,RADIOLOGY,Payer B,332,2018-01-01,5.805134968916488
201801,ERServices,RADIOLOGY,Payer CA,1926,2018-01-01,7.563200592358071
201801,ERServices,RADIOLOGY,Payer CO,1161,2018-01-01,7.057036981697891
201801,ERServices,RADIOLOGY,Payer F,7828,2018-01-01,8.965462328515967
201801,ERServices,RADIOLOGY,Payer O,1256,2018-01-01,7.135687347028144
201801,ERServices,RADIOLOGY,Payer S,577,2018-01-01,6.3578422665081
201801,ERServices,RADIOLOGY,Payer UN,1682,2018-01-01,7.427738840532894
201801,ERServices,RADIOLOGY,Payer W,1304,2018-01-01,7.1731917424865985
201801,ERServices,RADIOLOGY (DIAGNOSTIC),Payer UN,253,2018-01-01,5.53338948872752
201801,ERServices,RADIOLOGY - DIAGNOSTIC,Payer S,604,2018-01-01,6.403574197934815
201801,ERServices,RHEUMATOLOGY,Payer CA,13,2018-01-01,2.5649493574615367
201801,ERServices,SURGERY - CARDIOVASCULAR,Payer S,7,2018-01-01,1.9459101490553132
201801,ERServices,SURGERY - GENERAL,Payer S,145,2018-01-01,4.976733742420574
201801,ERServices,UROLOGY,Payer O,209,2018-01-01,5.342334251964811
201801,ERServices,VASCULAR & INTERVENTIONAL RADIOLOGY,Payer F,11,2018-01-01,2.3978952727983707
201801,ERServices,VASCULAR SURGERY,Payer F,38,2018-01-01,3.6375861597263857
201801,ERServices,VASCULAR SURGERY,Payer O,39,2018-01-01,3.6635616461296463
201801,InpatientServices,ADVANCED RN PRACT,Payer CA,1082,2018-01-01,6.9865664594064265
201801,InpatientServices,ALLERGY & IMMUNOLOGY,Payer F,494,2018-01-01,6.202535517187923
201801,InpatientServices,ALLERGY & IMMUNOLOGY,Payer O,612,2018-01-01,6.416732282512326
201801,InpatientServices,ALLERGY/IMMUNOLOGY,Payer CA,19,2018-01-01,2.9444389791664403
201801,InpatientServices,ANATOM,Payer W,41,2018-01-01,3.713572066704308
201801,InpatientServices,ANES ASSIST,Payer CA,541,2018-01-01,6.293419278846481
201801,InpatientServices,ANESTHESIOLOGIST,Payer H,2432,2018-01-01,7.796469243086058
201801,InpatientServices,ANESTHESIOLOGY,Payer CA,2560,2018-01-01,7.847762537473608
201801,InpatientServices,ANESTHESIOLOGY,Payer CO,1432,2018-01-01,7.266827347520591
201801,InpatientServices,ANESTHESIOLOGY,Payer F,9307,2018-01-01,9.13852208418571
201801,InpatientServices,ANESTHESIOLOGY,Payer O,6380,2018-01-01,8.760923376338836
201801,InpatientServices,ANESTHESIOLOGY,Payer S,400,2018-01-01,5.991464547107982
201801,InpatientServices,ANESTHESIOLOGY,Payer UN,1381,2018-01-01,7.2305631534092925
201801,InpatientServices,ANESTHESIOLOGY,Payer W,1435,2018-01-01,7.268920128193722
201801,InpatientServices,ARNP,Payer CA,1338,2018-01-01,7.198931240688173
201801,InpatientServices,AUDIOLOGY,Payer O,173,2018-01-01,5.153291594497779
201801,InpatientServices,CARD ELECTROPHYSIOLO,Payer CA,1649,2018-01-01,7.407924322559599
201801,InpatientServices,CARDE,Payer CO,1168,2018-01-01,7.0630481633881725
201801,InpatientServices,CARDIAC ELECTROPHYSIOLOGY,Payer F,1204,2018-01-01,7.093404625868766
201801,InpatientServices,CARDIAC ELECTROPHYSIOLOGY,Payer O,419,2018-01-01,6.037870919922137
201801,InpatientServices,CARDIAC ELECTROPHYSIOLOGY,Payer W,1273,2018-01-01,7.149131598557407
201801,InpatientServices,CARDIOLOGY,Payer CA,4121,2018-01-01,8.323851131338817
201801,InpatientServices,CARDIOLOGY,Payer CO,304,2018-01-01,5.717027701406222
201801,InpatientServices,CARDIOLOGY,Payer F,13690,2018-01-01,9.524420918282495
201801,InpatientServices,CARDIOLOGY,Payer O,5691,2018-01-01,8.646641258603124
201801,InpatientServices,CARDIOLOGY,Payer UN,779,2018-01-01,6.658011045870748
201801,InpatientServices,CARDIOLOGY,Payer W,3440,2018-01-01,8.143226750367445
201801,InpatientServices,CARDIOLOGY/CARDIOVASCULAR DISEASE,Payer B,143,2018-01-01,4.962844630259907
201801,InpatientServices,CARDIOTHORACIC SURGE,Payer CA,271,2018-01-01,5.602118820879701
201801,InpatientServices,CARDIOTHORACIC SURGERY,Payer F,6643,2018-01-01,8.80131894766524
201801,InpatientServices,CARDIOTHORACIC SURGERY,Payer O,1248,2018-01-01,7.129297548929373
201801,InpatientServices,CARDIOVASCULAR MEDICINE,Payer S,754,2018-01-01,6.625392368007956
201801,InpatientServices,CARDIOVASCULAR SURGERY,Payer CA,2029,2018-01-01,7.615298339825815
201801,InpatientServices,CARDIOVASCULAR SURGERY,Payer CO,608,2018-01-01,6.410174881966167
201801,InpatientServices,CLMIS,Payer CO,1357,2018-01-01,7.213031659834869
201801,InpatientServices,COLON/RECTAL SURGERY,Payer CA,566,2018-01-01,6.338594078203183
201801,InpatientServices,COLON/RECTAL SURGERY,Payer W,1060,2018-01-01,6.966024187106113
201801,InpatientServices,COLORECTAL SURGERY,Payer F,639,2018-01-01,6.459904454377535
201801,InpatientServices,COLORECTAL SURGERY,Payer O,1838,2018-01-01,7.516433302915632
201801,InpatientServices,CRITICAL ACCESS,Payer W,2496,2018-01-01,7.822444729489319
201801,InpatientServices,CRITICAL CARE,Payer CA,2109,2018-01-01,7.653969180478774
201801,InpatientServices,CRITICAL CARE,Payer F,2187,2018-01-01,7.690286020676768
201801,InpatientServices,CRITICAL CARE,Payer O,463,2018-01-01,6.137727054086234
201801,InpatientServices,CRITICAL CARE,Payer W,796,2018-01-01,6.679599185844383
201801,InpatientServices,CRITICAL CARE MEDICINE,Payer S,644,2018-01-01,6.467698726104354
201801,InpatientServices,CVS,Payer W,2427,2018-01-01,7.794411205726601
201801,InpatientServices,DERMATOLOGY,Payer CA,391,2018-01-01,5.968707559985366
201801,InpatientServices,DERMATOLOGY,Payer F,545,2018-01-01,6.300785794663244
201801,InpatientServices,DERMATOPATHOLOGY,Payer F,13,2018-01-01,2.5649493574615367
201801,InpatientServices,DIAG X-RAY CLINIC,Payer H,1522,2018-01-01,7.3277805384216315
201801,InpatientServices,DIAGNOSTIC RADIOLOGY,Payer CA,620,2018-01-01,6.429719478039138
201801,InpatientServices,DIAGNOSTIC RADIOLOGY,Payer CO,102,2018-01-01,4.624972813284271
201801,InpatientServices,DURABLE MED EQT&MED SUPPL/CARDIOLOGIST,Payer CA,133,2018-01-01,4.890349128221754
201801,InpatientServices,ELECTROPHYSIOLOGIC STUDY,Payer CA,808,2018-01-01,6.694562058521095
201801,InpatientServices,EMERGENCY MEDICINE,Payer CO,377,2018-01-01,5.932245187448011
201801,InpatientServices,EMERGENCY MEDICINE,Payer F,437,2018-01-01,6.07993319509559
201801,InpatientServices,EMERGENCY MEDICINE,Payer O,296,2018-01-01,5.69035945432406
201801,InpatientServices,EMERGENCY MEDICINE - EMERGENCY MEDICAL SERVICES,Payer S,45191,2018-01-01,10.718653230950043
201801,InpatientServices,EMERGENCY ROOM,Payer CA,2127,2018-01-01,7.6624678152002375
201801,InpatientServices,ENDOCRINOLOGY,Payer CA,537,2018-01-01,6.285998094508865
201801,InpatientServices,ENDOCRINOLOGY,Payer F,1127,2018-01-01,7.027314514039777
201801,InpatientServices,ENDOCRINOLOGY,Payer O,1241,2018-01-01,7.123672785204607
201801,InpatientServices,ENDOCRINOLOGY,Payer W,464,2018-01-01,6.139884552226255
201801,InpatientServices,ENT,Payer CA,299,2018-01-01,5.700443573390687
201801,InpatientServices,ENT,Payer F,1495,2018-01-01,7.3098814858247865
201801,InpatientServices,ENT,Payer O,348,2018-01-01,5.8522024797744745
201801,InpatientServices,ENT,Payer W,558,2018-01-01,6.324358962381311
201801,InpatientServices,FAMILY NURSE PRACTIONER,Payer CA,70,2018-01-01,4.248495242049359
201801,InpatientServices,FAMILY PRACTICE,Payer CA,2042,2018-01-01,7.621684998724611
201801,InpatientServices,FAMILY PRACTICE,Payer CO,334,2018-01-01,5.811140992976701
201801,InpatientServices,FAMILY PRACTICE,Payer F,14208,2018-01-01,9.56156046523195
201801,InpatientServices,FAMILY PRACTICE,Payer O,1428,2018-01-01,7.2640301428995295
201801,InpatientServices,FAMILY PRACTICE,Payer S,194,2018-01-01,5.267858159063328
201801,InpatientServices,FAMILY PRACTICE,Payer UN,1174,2018-01-01,7.068172000388042
201801,InpatientServices,FAMILY PRACTICE,Payer W,762,2018-01-01,6.635946555686647
201801,InpatientServices,GASTROENTEROLOGY,Payer CA,3233,2018-01-01,8.081165777725433
201801,InpatientServices,GASTROENTEROLOGY,Payer CO,1205,2018-01-01,7.094234845924755
201801,InpatientServices,GASTROENTEROLOGY,Payer F,3899,2018-01-01,8.268475388982598
201801,InpatientServices,GASTROENTEROLOGY,Payer O,1698,2018-01-01,7.437206366871292
201801,InpatientServices,GASTROENTEROLOGY,Payer S,1005,2018-01-01,6.912742820493176
201801,InpatientServices,GASTROENTEROLOGY,Payer UN,1459,2018-01-01,7.285506548522785
201801,InpatientServices,GASTROENTEROLOGY,Payer W,672,2018-01-01,6.51025834052315
201801,InpatientServices,GENERAL ACUTE CARE HOSPITAL,Payer S,3836,2018-01-01,8.252185436003328
201801,InpatientServices,GENERAL PRACTICE,Payer B,73,2018-01-01,4.290459441148391
201801,InpatientServices,GENERAL PRACTICE,Payer CA,872,2018-01-01,6.77078942390898
201801,InpatientServices,GENERAL PRACTICE,Payer O,223,2018-01-01,5.407171771460119
201801,InpatientServices,GENERAL PRACTICE,Payer W,1776,2018-01-01,7.4821189235521155
201801,InpatientServices,GENERAL SPECIALIST,Payer CA,1206,2018-01-01,7.095064377287131
201801,InpatientServices,GENERAL SURGERY,Payer CA,4067,2018-01-01,8.310660905907225
201801,InpatientServices,GENERAL SURGERY,Payer CO,311,2018-01-01,5.739792912179234
201801,InpatientServices,GENERAL SURGERY,Payer F,14349,2018-01-01,9.571435532348406
201801,InpatientServices,GENERAL SURGERY,Payer O,1639,2018-01-01,7.40184157874383
201801,InpatientServices,GENERAL SURGERY,Payer UN,209,2018-01-01,5.342334251964811
